Order_ID,Order_Date,Ship_Date,Delivery_Date,Supplier_Name,Supplier_Location,Warehouse_Location,Product_Category,Product_ID,Quantity,Unit_Price,Total_Cost,Shipping_Cost,Shipping_Mode,Delivery_Status,Delay_Days,Payment_Method,Customer_Type,Region,Returned
ORD-29326,2022/04/02,2022-04-06,,ABCCorp,"London, UK",Main_Hub,Electronics,PROD-342,72,42.93,3090.96,50.31,RAIL  ,On-Time,,Deb_Card,Corporate,North,No
ORD-23173,2023/08/25,2023-08-28,2023-09-06,INDUSTRIAL SUPPLIES LTD,Mumbai,Main_Hub,Clothing,PROD-920,59,116.17,7029.03,79.24,AIR  ,Delayed,14.0,Cash,Corporate,East,
ORD-55607,,2022-12-21,2022-12-30,IndustrialSuppliesLtd,"Shanghai, CN",WH-Beta,Office Supplies,PROD-135,6,196.06,1176.3600000000001,40.12,Sea,Delayed,4.0,Cash,Wholesale,South,
ORD-52179,03/31/2022,2022-04-01,2022-04-19,GlobalTech,,WH-Alpha,Office Supplies,PROD-192,37,397.97,14724.890000000001,88.83,Rail,Delayed,8.0,UPI,Corporate,South,
ORD-27103,19-03-2022,2022-03-22,2022-04-02,apex logistics,DE,WH-Beta,Office Supplies,PROD-739,59,398.36,23503.24,58.23,Sea,On-Time,5.0,Net Banking,Wholesale,E,No
ORD-22156,2022/08/17,2022-08-18,2022-09-04,apex logistics,"Shanghai, CN",WH-Gamma,Electronics,PROD-879,21,314.76,6609.96,82.11,RAIL  ,Cancelled,1.0,Net Banking,Retail,West,Yes
ORD-39552,2022/04/23,2022-04-26,2022-04-29,GlobalTech,FRANCE,WH-Gamma,Industrial Tools,PROD-416,48,432.69,20769.12,37.61,Sea,Cancelled,7.0,Credit Card,Corporate,North,Yes
ORD-29410,,2023-02-11,2023-02-13,ABCCorp,"London, UK",WH-Gamma,Clothing,PROD-373,48,493.76,23700.48,13.87,Air,On-Time,,UPI,Corporate,North,Yes
ORD-44447,,2022-10-16,,Apex Logistics Inc,,Main_Hub,Electronics,PROD-226,3,186.9,560.7,18.12,Road,Cancelled,14.0,Deb_Card,Wholesale,East,
ORD-95918,02/25/2023,2023-03-02,2023-03-13,ABCCorp,FRANCE,WH-Alpha,Office Supplies,PROD-106,52,115.15,6254.8,66.41,Road,Cancelled,8.0,Deb_Card,Wholesale,West,
ORD-95915,2022/09/01,2022-09-02,2022-09-06,ABC Corp Inc,"London, UK",WH-Gamma,Electronics,PROD-621,94,380.3,35748.200000000004,50.33,RAIL  ,On-Time,5.0,Deb_Card,Wholesale,South,No
ORD-70562,17-11-2022,2022-11-22,2022-12-02,ABCCorp,FRANCE,WH-Beta,Electronics,PROD-648,62,349.68,21680.16,91.29,Sea,Cancelled,,UPI,Corporate,East,
ORD-52318,2023/05/28,2023-06-01,2023-06-02,Global Tech,,WH-Alpha,Industrial Tools,PROD-308,92,278.51,25622.92,68.76,Air,Cancelled,,Deb_Card,Retail,North,No
ORD-86550,11/10/2022,2022-11-14,,industrial supplies ltd,"Shanghai, CN",WH-Gamma,Industrial Tools,PROD-414,35,58.14,2034.9,39.74,Sea,Delayed,,UPI,Wholesale,South,Yes
ORD-32955,02-06-2023,2023-06-03,,global tech,"Shanghai, CN",WH-Beta,Electronics,PROD-879,51,419.22,21380.22,33.72,Road,Delayed,4.0,Deb_Card,Corporate,West,No
ORD-99974,,2022-10-21,2022-11-06,APEX LOGISTICS,Mumbai,WH-Beta,Electronics,PROD-375,-5,174.92,-874.5999999999999,81.3,Air,Delayed,7.0,UPI,Retail,East,Yes
ORD-59036,10-06-2023,2023-06-13,2023-06-25,industrial supplies ltd,Mumbai,WH-Gamma,Office Supplies,PROD-356,54,208.27,11246.58,82.33,Road,Delayed,5.0,UPI,Retail,East,
ORD-20208,04-11-2023,2023-11-09,,IndustrialSuppliesLtd,"New York, USA",WH-Gamma,Electronics,PROD-255,7,110.53,773.71,48.28,Road,Cancelled,10.0,UPI,Wholesale,North,Yes
ORD-69460,,2023-06-06,2023-06-19,Industrial Supplies Ltd,Mumbai,WH-Beta,Industrial Tools,PROD-447,59,39.76,2345.8399999999997,70.61,Sea,Cancelled,4.0,Credit Card,Corporate,East,Yes
ORD-68082,07-03-2023,2023-03-12,2023-03-22,apex logistics,Mumbai,WH-Alpha,Office Supplies,PROD-354,80,32.18,2720.4,87.03,Road,Delayed,15.0,Net Banking,Wholesale,West,
ORD-25448,07/25/2023,2023-07-26,,ABC CORP,"Shanghai, CN",WH-Beta,Industrial Tools,PROD-597,10,222.02,2220.2000000000003,94.44,Rail,Cancelled,,Credit Card,Retail,North,No
ORD-46585,,2022-06-07,2022-06-29,ABC Corp,Mumbai,WH-Alpha,Clothing,PROD-398,-5,121.71,-608.55,48.54,ROAD  ,Cancelled,0.0,Net Banking,Retail,North,No
ORD-67684,2022/04/25,2022-04-29,2022-05-11,IndustrialSuppliesLtd,"Shanghai, CN",WH-Alpha,Electronics,PROD-241,39,182.53,7118.67,70.13,Air,On-Time,13.0,Net Banking,Retail,East,
ORD-44718,17-10-2022,2022-10-18,2022-10-27,ABC Corp,Mumbai,WH-Gamma,Electronics,PROD-373,41,40.28,1651.48,10.55,Rail,Delayed,9.0,Deb_Card,Retail,East,No
ORD-78712,,2022-02-25,2022-03-06,abc corp,"Shanghai, CN",WH-Alpha,Clothing,PROD-712,73,344.02,25113.46,90.71,Air,Delayed,12.0,Credit Card,Wholesale,East,Yes
ORD-29313,2022/04/16,2022-04-21,2022-05-03,industrial supplies ltd,"New York, USA",WH-Gamma,Office Supplies,PROD-876,44,414.56,18240.64,,Sea,On-Time,6.0,Credit Card,Wholesale,North,
ORD-80507,2022/03/23,2022-03-24,2022-04-07,Industrial Supplies Ltd,Mumbai,WH-Alpha,Furniture,PROD-407,69,438.19,30235.11,48.88,Road,Cancelled,,UPI,Retail,North,No
ORD-77621,,2023-06-29,2023-07-12,Industrial Supplies Ltd,"London, UK",WH-Alpha,Electronics,PROD-194,-5,404.48,-2022.4,,Air,Delayed,12.0,Cash,Retail,South,No
ORD-75444,14-04-2022,2022-04-15,2022-04-28,Industrial Supplies Ltd Inc,FRANCE,WH-Beta,Office Supplies,PROD-926,0,303.94,0.0,65.98,Air,Delayed,6.0,Net Banking,Retail,West,No
ORD-18992,02/16/2023,2023-02-17,2023-03-05,Apex Logistics,FRANCE,WH-Gamma,Industrial Tools,PROD-607,48,263.35,12640.800000000001,40.43,ROAD  ,On-Time,7.0,Deb_Card,Wholesale,South,Yes
ORD-32216,08/03/2022,,,ABC Corp,DE,WH-Alpha,Clothing,PROD-613,90,100.62,9055.800000000001,67.69,Rail,On-Time,3.0,Deb_Card,Wholesale,East,
ORD-85392,2022/12/24,2022-12-26,2023-01-11,Global Tech,"London, UK",Main_Hub,Furniture,PROD-439,60,405.28,24316.8,11.91,Sea,Cancelled,,Cash,Wholesale,South,
ORD-85481,,2023-05-02,2023-05-19,GLOBAL TECH,FRANCE,WH-Alpha,Industrial Tools,PROD-662,66,28.21,1861.8600000000001,47.06,Air,On-Time,6.0,Net Banking,Corporate,East,
ORD-87554,,2023-05-27,,IndustrialSuppliesLtd,"London, UK",WH-Beta,Clothing,PROD-369,14,273.55,4120.700000000001,49.21,Road,Cancelled,1.0,UPI,Wholesale,East,No
ORD-46877,,2022-10-15,,industrial supplies ltd,Mumbai,Main_Hub,Office Supplies,PROD-586,67,242.86,16271.62,9.25,Air,On-Time,,Net Banking,Retail,East,No
ORD-96223,26-09-2022,2022-09-29,2022-09-29,ApexLogistics,"Shanghai, CN",WH-Gamma,Clothing,PROD-866,25,355.53,8888.25,71.43,Rail,Delayed,10.0,UPI,Wholesale,West,
ORD-12389,05-11-2023,2023-11-06,2023-11-09,Industrial Supplies Ltd,DE,WH-Beta,Clothing,PROD-611,8,474.34,3794.72,52.29,Air,Cancelled,,Cash,Wholesale,East,No
ORD-41369,11/13/2023,2023-11-17,2023-12-02,global tech,DE,WH-Beta,Clothing,PROD-144,63,36.43,2295.09,13.48,RAIL  ,On-Time,-2.0,Credit Card,Corporate,South,No
ORD-63955,05/05/2023,2023-05-07,,GLOBAL TECH,FRANCE,Main_Hub,Office Supplies,PROD-259,46,274.21,12613.66,52.25,Air,On-Time,5.0,Cash,Corporate,North,No
ORD-39470,10/16/2022,2022-10-17,,APEX LOGISTICS,,WH-Beta,Furniture,PROD-320,76,322.79,24532.04,16.79,ROAD  ,On-Time,9.0,Deb_Card,Wholesale,East,No
ORD-69681,18-08-2023,2023-08-23,2023-08-28,Global Tech Inc,"New York, USA",WH-Beta,Office Supplies,PROD-697,81,,0.0,87.96,Rail,Delayed,7.0,Cash,Corporate,North,
ORD-98094,,2022-01-20,2022-02-04,ABC Corp,FRANCE,WH-Alpha,Furniture,PROD-233,50,338.87,16943.5,44.52,Air,Delayed,12.0,Cash,Retail,West,No
ORD-45972,2022/11/18,2022-11-23,2022-11-27,global tech,"New York, USA",WH-Beta,Electronics,PROD-619,42,149.17,6265.139999999999,36.01,RAIL  ,Cancelled,8.0,UPI,Corporate,North,
ORD-65353,03-01-2023,2023-01-05,,ABC Corp Inc,"Shanghai, CN",WH-Gamma,Office Supplies,PROD-786,30,419.13,12573.9,70.32,Air,On-Time,9.0,Deb_Card,Corporate,East,No
ORD-62171,,2022-06-09,,IndustrialSuppliesLtd,"Shanghai, CN",WH-Beta,Clothing,PROD-755,56,160.0,8960.0,,Road,Cancelled,7.0,Deb_Card,Corporate,North,No
ORD-90492,05/11/2022,,2022-05-23,ABC CORP,FRANCE,WH-Gamma,Industrial Tools,PROD-294,9999,228.94,2289171.06,7.29,RAIL  ,Cancelled,2.0,Credit Card,Corporate,West,
ORD-76768,2022/02/09,2022-02-10,2022-02-14,IndustrialSuppliesLtd,FRANCE,WH-Alpha,Industrial Tools,PROD-183,54,499.95,26997.3,8.36,Air,Cancelled,-1.0,Cash,Wholesale,North,No
ORD-82641,2023/11/07,2023-11-10,,ABC Corp Inc,DE,WH-Gamma,Clothing,PROD-156,99,461.29,45667.71,57.36,Road,On-Time,8.0,Deb_Card,Retail,North,No
ORD-28758,06/13/2023,2023-06-14,2023-06-29,Apex Logistics Inc,"New York, USA",Main_Hub,Clothing,PROD-717,97,359.31,34853.07,36.74,Sea,Delayed,,Cash,Corporate,East,No
ORD-15551,,,2023-02-23,ABC CORP,"London, UK",WH-Alpha,Office Supplies,PROD-167,51,433.81,22124.31,,Rail,Cancelled,12.0,Deb_Card,Retail,East,
ORD-44760,07/04/2022,2022-07-09,2022-07-15,IndustrialSuppliesLtd,FRANCE,Main_Hub,Furniture,PROD-483,28,170.58,4776.240000000001,26.07,Rail,Cancelled,0.0,UPI,Wholesale,West,No
ORD-30885,13-05-2023,2023-05-15,2023-05-26,industrial supplies ltd,Mumbai,Main_Hub,Clothing,PROD-549,0,397.21,0.0,27.04,Air,Delayed,1.0,Credit Card,Wholesale,East,No
ORD-50043,,2022-05-29,2022-06-05,ABC Corp,DE,WH-Beta,Industrial Tools,PROD-170,85,444.82,37809.7,34.42,SEA  ,Delayed,2.0,UPI,Corporate,South,
ORD-99051,2022/11/07,2022-11-10,2022-11-14,global tech,,WH-Alpha,Office Supplies,PROD-711,39,432.33,16860.87,43.72,RAIL  ,On-Time,-1.0,Credit Card,Wholesale,North,No
ORD-39041,,2022-09-19,2022-09-20,abc corp,"Shanghai, CN",Main_Hub,Electronics,PROD-986,36,,0.0,87.78,AIR  ,Delayed,-1.0,Deb_Card,Corporate,North,No
ORD-95426,2022/11/04,,2022-11-10,ABCCorp,"London, UK",Main_Hub,Furniture,PROD-195,72,455.57,32801.04,90.21,Sea,On-Time,-1.0,Deb_Card,Wholesale,North,
ORD-82384,30-06-2023,2023-07-04,2023-07-06,INDUSTRIAL SUPPLIES LTD,"London, UK",WH-Gamma,Industrial Tools,PROD-110,2,370.62,741.24,93.48,Sea,Delayed,2.0,Deb_Card,Wholesale,East,
ORD-23357,27-09-2022,2022-10-02,2022-10-12,Global Tech Inc,Mumbai,WH-Beta,Office Supplies,PROD-399,22,245.6,5403.2,18.51,Air,On-Time,3.0,Cash,Corporate,North,Yes
ORD-15276,29-03-2022,2022-03-30,2022-04-04,Apex Logistics Inc,FRANCE,WH-Beta,Office Supplies,PROD-756,22,315.67,6944.740000000001,64.26,Rail,Delayed,8.0,Deb_Card,Wholesale,South,No
ORD-57428,04/15/2022,2022-04-19,2022-04-22,ABC Corp,Mumbai,WH-Alpha,Office Supplies,PROD-345,11,383.07,4213.7699999999995,40.74,AIR  ,Cancelled,7.0,Cash,Retail,West,Yes
ORD-77603,,2022-11-10,2022-11-12,apex logistics,"London, UK",WH-Alpha,Electronics,PROD-856,35,35.74,1250.9,,Rail,Cancelled,15.0,UPI,Corporate,South,
ORD-70910,2022/08/14,,,ApexLogistics,,WH-Alpha,Electronics,PROD-706,37,468.12,17732.44,,Road,On-Time,-2.0,Cash,Wholesale,South,
ORD-80592,13-03-2022,2022-03-18,2022-03-25,Apex Logistics,"New York, USA",Main_Hub,Industrial Tools,PROD-555,5,491.76,2613.8,70.21,Road,Delayed,4.0,Deb_Card,Corporate,East,No
ORD-11217,2022/01/10,2022-01-12,2022-01-16,industrial supplies ltd,"Shanghai, CN",WH-Beta,Office Supplies,PROD-887,19,101.58,1930.02,40.27,SEA  ,Cancelled,,UPI,Corporate,North,Yes
ORD-74923,01-04-2023,2023-04-06,2023-04-04,ApexLogistics,Mumbai,Main_Hub,Industrial Tools,PROD-691,15,356.77,5351.549999999999,75.01,Air,Delayed,10.0,UPI,Wholesale,South,Yes
ORD-76954,2023/08/10,2023-08-14,2023-08-22,INDUSTRIAL SUPPLIES LTD,"London, UK",WH-Gamma,Furniture,PROD-820,84,341.37,28675.08,95.42,Air,Delayed,14.0,Credit Card,Wholesale,North,Yes
ORD-34901,,2023-11-10,,APEX LOGISTICS,"New York, USA",WH-Beta,Furniture,PROD-929,99,,0.0,13.96,Rail,Cancelled,5.0,UPI,Corporate,W,No
ORD-72422,,2022-12-31,2023-01-16,Apex Logistics,DE,WH-Alpha,Electronics,PROD-279,43,331.57,14257.51,58.48,ROAD  ,Cancelled,,Credit Card,Corporate,North,
ORD-64596,2023/09/07,2023-09-10,,ABC Corp Inc,"New York, USA",WH-Gamma,Electronics,PROD-345,45,187.96,8458.2,46.85,Rail,Delayed,0.0,Credit Card,Retail,North,
ORD-78125,,2022-08-13,2022-08-27,Industrial Supplies Ltd,DE,WH-Alpha,Office Supplies,PROD-417,47,460.22,21630.34,48.18,Sea,On-Tim3,0.0,Cash,Retail,South,Yes
ORD-77839,06-04-2023,2023-04-11,,Apex Logistics Inc,FRANCE,Main_Hub,Industrial Tools,PROD-192,13,351.91,4574.83,57.28,Rail,On-Time,6.0,UPI,Corporate,West,
ORD-72390,,2022-08-26,,ABC Corp Inc,,WH-Gamma,Electronics,PROD-128,47,167.01,7849.469999999999,,SEA  ,Cancelled,13.0,UPI,Retail,North,
ORD-90931,,2023-10-12,,Apex Logistics,"New York, USA",WH-Alpha,Furniture,PROD-785,9999,11.86,118588.14,47.29,Rail,Delayed,14.0,Cash,Corporate,North,No
ORD-38143,,2022-06-23,2022-07-11,Industrial Supplies Ltd,FRANCE,Main_Hub,Electronics,PROD-865,36,166.06,5978.16,81.02,Rail,Delayed,,UPI,Retail,South,Yes
ORD-19016,2022/02/16,2022-02-18,,Apex Logistics,"New York, USA",Main_Hub,Industrial Tools,PROD-985,20,160.65,3530.0,7.48,AIR  ,Delayed,6.0,Deb_Card,Retail,North,No
ORD-68925,07-02-2022,,2022-02-22,abc corp,,WH-Beta,Office Supplies,PROD-256,61,268.3,16366.300000000001,14.75,SEA  ,Cancelled,,Net Banking,Wholesale,North,Yes
ORD-58864,2023/10/22,2023-10-24,2023-11-06,Global Tech,"Shanghai, CN",WH-Alpha,Electronics,PROD-970,22,345.13,7592.86,43.27,Rail,Delayed,7.0,UPI,Corporate,East,Yes
ORD-60311,,2022-02-06,2022-02-20,GLOBAL TECH,Mumbai,WH-Beta,Industrial Tools,PROD-408,89,217.07,19319.23,93.1,Road,Cancelled,,Net Banking,Wholesale,North,
ORD-39871,,2023-06-23,2023-07-07,GlobalTech,FRANCE,WH-Beta,Industrial Tools,PROD-247,21,56.23,1485.83,61.77,SEA  ,On-Time,2.0,UPI,Wholesale,South,No
ORD-47431,2023/08/29,2023-09-02,,Industrial Supplies Ltd Inc,Mumbai,WH-Gamma,Furniture,PROD-456,77,245.54,19105.579999999998,26.89,RAIL  ,On-Time,3.0,Credit Card,Corporate,East,No
ORD-63271,10/28/2023,2023-10-29,2023-11-14,ABC Corp,DE,WH-Alpha,Furniture,PROD-147,17,13.3,226.10000000000002,78.56,Air,On-Time,5.0,UPI,Retail,South,No
ORD-86483,25-04-2023,2023-04-27,2023-05-08,industrial supplies ltd,FRANCE,WH-Gamma,Furniture,PROD-429,0,,0.0,6.15,Sea,Cancelled,15.0,Credit Card,Retail,East,
ORD-42540,2023/08/11,2023-08-12,2023-08-17,global tech,DE,Main_Hub,Clothing,PROD-721,72,33.8,2605.6,86.66,ROAD  ,On-Time,4.0,Cash,Corporate,West,No
ORD-74517,24-04-2022,2022-04-28,2022-04-28,apex logistics,"New York, USA",WH-Alpha,Clothing,PROD-803,25,230.3,5757.5,94.08,Sea,Cancelled,3.0,UPI,Retail,West,
ORD-42077,12-10-2022,2022-10-15,2022-10-26,Industrial Supplies Ltd Inc,"New York, USA",Main_Hub,Office Supplies,PROD-499,66,221.56,14622.960000000001,26.48,AIR  ,Cancelled,7.0,Net Banking,Corporate,West,
ORD-99928,,2022-12-11,2022-12-28,GlobalTech,"Shanghai, CN",WH-Gamma,Office Supplies,PROD-308,62,,0.0,46.14,Rail,C@nc3ll3d,3.0,Net Banking,Corporate,West,Yes
ORD-38183,,2022-11-10,2022-11-17,Industrial Supplies Ltd Inc,"New York, USA",WH-Alpha,Electronics,PROD-208,80,251.16,20092.8,79.78,Sea,Delayed,11.0,UPI,Corporate,South,No
ORD-76402,05-08-2023,2023-08-07,2023-08-19,Industrial Supplies Ltd Inc,FRANCE,Main_Hub,Electronics,PROD-157,8,333.9,3018.2,17.48,Rail,Cancelled,13.0,Deb_Card,Retail,West,Yes
ORD-95461,07-09-2022,2022-09-10,2022-09-15,Global Tech,Mumbai,Main_Hub,Office Supplies,PROD-485,67,175.24,11741.08,61.37,Sea,Cancelled,4.0,Credit Card,Wholesale,North,No
ORD-51441,,2023-02-02,2023-02-16,Apex Logistics,,WH-Beta,Electronics,PROD-880,78,401.52,31318.559999999998,91.65,Road,On-Time,,Credit Card,Wholesale,West,No
ORD-41034,,2023-10-28,2023-11-07,APEX LOGISTICS,Mumbai,Main_Hub,Furniture,PROD-261,62,392.46,24332.52,52.04,Air,On-Time,11.0,Deb_Card,Retail,West,No
ORD-84912,03/14/2023,2023-03-16,2023-03-23,Apex Logistics,,WH-Alpha,Industrial Tools,PROD-533,71,402.48,28576.08,72.28,Road,On-Time,3.0,UPI,Retail,W,Yes
ORD-71875,2023/07/28,2023-07-31,2023-08-07,Global Tech,"London, UK",WH-Gamma,Industrial Tools,PROD-959,14,48.83,683.62,48.59,SEA  ,Delayed,6.0,UPI,Corporate,E,
ORD-62757,09/29/2023,2023-10-03,2023-10-04,ABC Corp Inc,"London, UK",WH-Gamma,Industrial Tools,PROD-673,90,77.43,7390.700000000001,38.02,Sea,Cancelled,14.0,Cash,Corporate,North,
ORD-95814,25-09-2022,2022-09-28,2022-10-01,apex logistics,"Shanghai, CN",Main_Hub,Electronics,PROD-400,46,444.32,20438.72,33.03,Road,On-Time,-2.0,Credit Card,Retail,North,No
ORD-99353,,2023-05-07,,Industrial Supplies Ltd Inc,,WH-Alpha,Clothing,PROD-388,40,250.65,10026.0,88.82,Sea,Cancelled,14.0,Credit Card,Retail,West,No
ORD-41051,08-01-2023,2023-01-11,2023-01-15,Apex Logistics Inc,"Shanghai, CN",Main_Hub,Electronics,PROD-167,30,490.13,14703.9,,Sea,Delayed,13.0,Deb_Card,Retail,S,
ORD-33819,02-05-2022,2022-05-06,2022-05-22,Apex Logistics Inc,"New York, USA",WH-Gamma,Office Supplies,PROD-661,54,464.96,25107.84,35.02,Air,Cancelled,6.0,Credit Card,Wholesale,North,No
ORD-94659,09/20/2023,2023-09-23,2023-10-05,industrial supplies ltd,"London, UK",Main_Hub,Electronics,PROD-579,59,322.19,19009.21,94.99,Rail,Delayed,15.0,Net Banking,Wholesale,South,Yes
ORD-70689,,,2022-08-15,INDUSTRIAL SUPPLIES LTD,FRANCE,Main_Hub,Industrial Tools,PROD-912,49,476.36,23341.64,90.96,AIR  ,Delayed,5.0,Net Banking,Retail,West,Yes
ORD-51973,,,2023-01-15,ABCCorp,FRANCE,WH-Beta,Office Supplies,PROD-902,50,327.02,16547.0,73.05,Road,Cancelled,1.0,Net Banking,Retail,West,Yes
ORD-60723,09/14/2022,2022-09-15,2022-09-29,Industrial Supplies Ltd Inc,"London, UK",WH-Beta,Clothing,PROD-579,90,,0.0,96.77,Air,Delayed,-1.0,Net Banking,Retail,S,No
ORD-30111,02/12/2023,2023-02-13,2023-02-20,Apex Logistics,FRANCE,Main_Hub,Clothing,PROD-906,39,199.4,7776.6,8.2,Rail,D3l@y3d,3.0,Deb_Card,Corporate,South,Yes
ORD-47880,03-02-2023,,2023-02-09,global tech,Mumbai,WH-Gamma,Furniture,PROD-542,5,146.16,730.8,97.26,Road,Delayed,8.0,Credit Card,Wholesale,South,Yes
ORD-83822,15-11-2023,,2023-11-20,Global Tech Inc,Mumbai,Main_Hub,Clothing,PROD-953,52,137.86,7168.720000000001,80.73,Air,On-Time,14.0,Net Banking,Retail,West,No
ORD-60432,02-03-2023,2023-03-07,2023-03-13,ApexLogistics,"Shanghai, CN",Main_Hub,Industrial Tools,PROD-789,96,392.17,37648.32,29.54,Road,On-Time,9.0,Credit Card,Corporate,South,
ORD-84691,01-10-2023,2023-10-03,,GLOBAL TECH,"Shanghai, CN",WH-Alpha,Industrial Tools,PROD-652,70,372.95,26106.5,48.93,Road,Cancelled,13.0,UPI,Corporate,West,
ORD-39817,11/20/2023,2023-11-23,2023-12-05,ABC CORP,"Shanghai, CN",Main_Hub,Industrial Tools,PROD-725,55,347.92,19135.600000000002,60.74,Rail,Cancelled,2.0,Cash,Wholesale,East,No
ORD-36237,10-08-2023,2023-08-15,2023-08-28,GlobalTech,,WH-Alpha,Electronics,PROD-524,8,49.02,392.16,25.48,Air,On-Time,,Deb_Card,Wholesale,North,
ORD-66302,05/11/2022,2022-05-12,2022-05-22,Apex Logistics Inc,"New York, USA",WH-Beta,Electronics,PROD-189,15,399.73,5995.950000000001,56.72,Rail,Cancelled,-1.0,Deb_Card,Retail,West,No
ORD-65097,26-06-2023,2023-06-30,2023-07-06,ABC Corp,FRANCE,WH-Alpha,Clothing,PROD-806,94,,0.0,,Sea,Cancelled,-2.0,UPI,Retail,East,Yes
ORD-74332,,2023-10-09,2023-10-11,Apex Logistics Inc,"London, UK",WH-Beta,Furniture,PROD-580,90,51.35,4779.5,87.11,Rail,On-Time,15.0,Cash,Wholesale,South,
ORD-79443,09/13/2023,2023-09-18,2023-09-20,Global Tech Inc,"London, UK",WH-Alpha,Clothing,PROD-537,67,134.77,9029.59,27.51,Road,Delayed,11.0,Net Banking,Wholesale,N,No
ORD-50577,,2022-01-26,2022-01-28,Global Tech Inc,,Main_Hub,Office Supplies,PROD-748,49,366.31,17949.19,89.63,SEA  ,Delayed,,UPI,Wholesale,North,Yes
ORD-45811,,,2023-05-18,APEX LOGISTICS,DE,Main_Hub,Industrial Tools,PROD-646,10,202.46,2024.6000000000001,8.6,RAIL  ,On-Time,,Cash,Wholesale,West,Yes
ORD-71712,01/30/2022,2022-01-31,2022-02-15,INDUSTRIAL SUPPLIES LTD,FRANCE,Main_Hub,Industrial Tools,PROD-548,0,180.22,0.0,58.34,RAIL  ,Cancelled,-2.0,Deb_Card,Retail,East,
ORD-15276,09/15/2023,2023-09-20,2023-10-01,global tech,FRANCE,WH-Alpha,Clothing,PROD-818,1,,0.0,33.76,ROAD  ,Delayed,9.0,Credit Card,Wholesale,South,Yes
ORD-34523,,2023-04-21,2023-04-24,abc corp,"New York, USA",Main_Hub,Industrial Tools,PROD-291,71,295.6,20987.600000000002,45.08,Sea,On-Time,11.0,Net Banking,Wholesale,West,No
ORD-13527,08/09/2023,2023-08-11,2023-08-29,ABCCorp,"Shanghai, CN",WH-Alpha,Electronics,PROD-676,56,381.07,21339.92,30.28,Road,Cancelled,13.0,UPI,Retail,West,No
ORD-97684,,2022-06-04,2022-06-12,Global Tech Inc,Mumbai,WH-Alpha,Furniture,PROD-527,6,281.32,1687.92,17.02,Sea,Cancelled,11.0,UPI,Corporate,West,
ORD-73462,2023/04/18,2023-04-21,2023-04-26,Global Tech Inc,DE,WH-Beta,Clothing,PROD-228,4,317.47,1269.88,48.66,AIR  ,Cancelled,1.0,Net Banking,Retail,West,Yes
ORD-29795,2022/07/10,2022-07-13,2022-07-29,ABCCorp,,WH-Beta,Clothing,PROD-841,55,108.1,5945.5,49.78,Air,On-Time,,UPI,Retail,East,Yes
ORD-66881,10/13/2022,2022-10-17,2022-11-02,ABC Corp,Mumbai,Main_Hub,Clothing,PROD-989,76,388.13,29497.88,93.17,AIR  ,Cancelled,3.0,Credit Card,Wholesale,East,
ORD-18511,22-03-2023,2023-03-23,2023-04-01,Industrial Supplies Ltd,"Shanghai, CN",Main_Hub,Clothing,PROD-120,20,329.6,6592.0,33.79,Rail,Cancelled,,UPI,Wholesale,West,Yes
ORD-27750,15-08-2022,2022-08-13,2022-08-18,Apex Logistics,"London, UK",WH-Beta,Office Supplies,PROD-408,42,446.26,18742.92,44.68,Air,On-Time,,UPI,Retail,South,
ORD-95267,,2022-11-28,2022-11-29,Industrial Supplies Ltd,"Shanghai, CN",WH-Gamma,Clothing,PROD-274,78,452.31,35280.18,72.35,ROAD  ,Delayed,2.0,Net Banking,Retail,East,
ORD-66267,,2023-10-22,2023-10-22,Global Tech Inc,"New York, USA",WH-Gamma,Industrial Tools,PROD-886,46,159.12,7319.52,,Rail,On-Time,8.0,Deb_Card,Retail,East,
ORD-88148,2022/06/25,2022-06-26,2022-07-06,Industrial Supplies Ltd,DE,WH-Gamma,Office Supplies,PROD-700,46,485.97,22354.620000000003,,Rail,Delayed,15.0,Deb_Card,Wholesale,N,
ORD-95182,02/04/2023,2023-02-06,2023-02-19,IndustrialSuppliesLtd,,WH-Beta,Clothing,PROD-604,15,422.9,6343.5,38.7,Air,Delayed,3.0,Cash,Retail,South,
ORD-66985,09-02-2023,2023-02-14,2023-03-01,GLOBAL TECH,"Shanghai, CN",Main_Hub,Electronics,PROD-475,83,306.43,25433.690000000002,37.14,Road,Delayed,13.0,Cash,Wholesale,East,Yes
ORD-97796,01/07/2022,2022-01-12,2022-01-25,Industrial Supplies Ltd Inc,"London, UK",WH-Gamma,Office Supplies,PROD-912,67,315.51,21139.17,60.17,SEA  ,Delayed,12.0,Credit Card,Retail,North,Yes
ORD-87860,04/25/2023,2023-04-30,2023-05-09,global tech,FRANCE,WH-Beta,Industrial Tools,PROD-826,8,,0.0,87.37,Rail,Cancelled,-1.0,Deb_Card,Corporate,South,
ORD-56090,2023/05/16,2023-05-18,2023-06-02,global tech,,WH-Alpha,Electronics,PROD-659,21,283.92,5962.320000000001,84.3,AIR  ,On-Time,7.0,Cash,Retail,West,
ORD-21164,03-10-2022,,2022-10-12,Global Tech,"London, UK",WH-Alpha,Clothing,PROD-743,87,12.1,1052.7,49.0,Rail,Delayed,11.0,Net Banking,Corporate,South,Yes
ORD-30181,,,2023-02-21,IndustrialSuppliesLtd,"New York, USA",WH-Beta,Office Supplies,PROD-190,45,398.46,17930.7,,ROAD  ,On-Time,0.0,Cash,Corporate,East,No
