order_id,order_date,ship_date,delivery_date,supplier_name,supplier_location,warehouse_location,product_category,product_id,quantity,unit_price,total_cost,shipping_cost,shipping_mode,delivery_status,delay_days,payment_method,customer_type,region,returned,supplier_city,supplier_country,returned_flag,payment_group,customer_segment,is_b2b
ORD-63424,2023-06-15,2023-06-17,2023-06-26,industrial supplies ltd,"Paris, France",MAIN_HUB,Furniture,PROD-813,57.0,329.24,18766.68,77.04,Road,Delayed,9,Card,Wholesale,West,Yes,Paris,France,1,Online,B2B,1
ORD-19038,2022-08-27,2022-08-29,2022-09-11,IndustrialSuppliesLtd,"London, UK",MAIN_HUB,Clothing,PROD-643,76.0,272.06,20676.56,11.38,RAIL  ,Delayed,13,UPI,Wholesale,North,No,London,UK,0,Online,B2B,1
ORD-30861,2022-12-07,2022-12-11,2022-12-13,APEX LOGISTICS,"Shanghai, CN",WH-BETA,Electronics,PROD-490,33.0,416.79,13754.070000000002,66.72,Rail,Cancelled,2,Card,Wholesale,North,Yes,Shanghai,CN,1,Online,B2B,1
ORD-35443,2022-09-24,2022-09-25,2022-10-04,GlobalTech,"Berlin, Germany",WH-BETA,Office Supplies,PROD-858,93.0,298.93,27800.49,59.84,ROAD  ,On-Time,9,UPI,Wholesale,East,Yes,Berlin,Germany,1,Online,B2B,1
ORD-92211,2022-10-03,2022-10-05,2022-10-15,GlobalTech,"New York, USA",WH-BETA,Office Supplies,PROD-980,16.0,101.47,1623.52,35.8,Rail,Delayed,10,UPI,Retail,West,No,New York,USA,0,Online,B2C,0
ORD-83946,2022-08-11,2022-08-13,2022-08-14,Global Tech,"Shanghai, CN",WH-BETA,Office Supplies,PROD-976,63.0,495.48,31215.24,29.93,Sea,Delayed,1,UPI,Retail,North,No,Shanghai,CN,0,Online,B2C,0
ORD-24869,2022-11-13,2022-11-15,2022-11-24,industrial supplies ltd,Mumbai,MAIN_HUB,Industrial Tools,PROD-461,81.0,323.32,26188.92,23.17,RAIL  ,Cancelled,9,Card,Corporate,East,No,Mumbai,India,0,Online,B2B,1
ORD-10350,2023-01-24,2023-01-28,2023-02-03,GLOBAL TECH,"Paris, France",MAIN_HUB,Electronics,PROD-512,50.0,313.41,15670.500000000002,52.21,Sea,Cancelled,6,COD,Wholesale,West,No,Paris,France,0,Offline,B2B,1
ORD-19725,2022-10-01,2022-10-04,2022-10-14,ABC Corp Inc,"Shanghai, CN",WH-GAMMA,Electronics,PROD-664,66.0,25.88,1708.08,44.12,Sea,On-Time,10,UPI,Retail,South,Yes,Shanghai,CN,1,Online,B2C,0
ORD-50687,2022-10-15,2022-10-19,2022-10-21,ApexLogistics,Mumbai,WH-BETA,Clothing,PROD-449,44.0,192.49,8469.560000000001,28.18,Sea,On-Time,2,Net Banking,Corporate,North,Yes,Mumbai,India,1,Online,B2B,1
ORD-49537,2022-01-10,2022-01-11,2022-01-26,industrial supplies ltd,"London, UK",WH-BETA,Furniture,PROD-988,8.0,217.77,1742.16,73.88,Air,Cancelled,15,Card,Corporate,West,Yes,London,UK,1,Online,B2B,1
ORD-65851,2023-10-21,2023-10-23,2023-11-05,Industrial Supplies Ltd,Mumbai,WH-ALPHA,Office Supplies,PROD-773,94.0,154.46,14519.240000000002,50.69,Road,Delayed,13,UPI,Corporate,E,Yes,Mumbai,India,1,Online,B2B,1
ORD-68878,2023-08-24,2023-08-26,2023-09-11,ABC Corp,Mumbai,WH-ALPHA,Furniture,PROD-160,85.0,106.13,9021.05,98.54,AIR  ,Cancelled,16,Card,Wholesale,North,Yes,Mumbai,India,1,Online,B2B,1
ORD-38953,2023-08-18,2023-08-19,2023-08-27,GLOBAL TECH,"Berlin, Germany",MAIN_HUB,Electronics,PROD-260,59.0,488.12,28799.08,33.55,ROAD  ,Cancelled,8,UPI,Wholesale,S,No,Berlin,Germany,0,Online,B2B,1
ORD-93318,2022-09-22,2022-09-23,2022-10-06,Global Tech Inc,"New York, USA",WH-ALPHA,Office Supplies,PROD-240,67.0,366.5,24555.5,35.87,Road,Delayed,13,COD,Wholesale,South,No,New York,USA,0,Offline,B2B,1
ORD-55656,2022-02-03,2022-02-05,2022-02-14,Global Tech Inc,Mumbai,WH-BETA,Office Supplies,PROD-109,5.0,480.5,2402.5,15.46,Air,On-Time,9,UPI,Corporate,East,No,Mumbai,India,0,Online,B2B,1
ORD-95575,2022-01-20,2022-01-23,2022-01-29,global tech,"Shanghai, CN",MAIN_HUB,Furniture,PROD-753,97.0,197.68,19174.96,55.95,Air,On-Time,6,Net Banking,Corporate,North,No,Shanghai,CN,0,Online,B2B,1
ORD-25806,2023-05-14,2023-05-15,2023-05-22,ABC Corp Inc,Mumbai,WH-ALPHA,Industrial Tools,PROD-118,11.0,155.66,1712.26,17.48,Road,Cancelled,7,Card,Corporate,S,No,Mumbai,India,0,Online,B2B,1
ORD-65448,2023-09-01,2023-09-05,2023-09-14,ApexLogistics,"Paris, France",MAIN_HUB,Industrial Tools,PROD-483,96.0,171.31,16445.760000000002,44.07,Rail,On-Time,9,Net Banking,Corporate,South,No,Paris,France,0,Online,B2B,1
ORD-78676,2023-03-22,2023-03-23,2023-03-28,ApexLogistics,"Shanghai, CN",MAIN_HUB,Clothing,PROD-657,36.0,348.68,12552.48,50.89,Road,Delayed,5,Card,Retail,West,Yes,Shanghai,CN,1,Online,B2C,0
ORD-44311,2023-03-01,2023-03-04,2023-03-13,ABC Corp,Mumbai,MAIN_HUB,Furniture,PROD-823,40.0,430.0,17200.0,96.53,Road,Cancelled,9,Card,Wholesale,E,Yes,Mumbai,India,1,Online,B2B,1
ORD-64548,2022-11-23,2022-11-27,2022-12-13,INDUSTRIAL SUPPLIES LTD,Mumbai,WH-BETA,Electronics,PROD-404,24.0,355.69,8536.56,32.48,Road,On-Time,16,UPI,Wholesale,North,Yes,Mumbai,India,1,Online,B2B,1
ORD-66272,2022-08-22,2022-08-27,2022-08-27,global tech,"Berlin, Germany",WH-ALPHA,Electronics,PROD-873,62.0,358.73,22241.26,75.16,Rail,On-Time,0,COD,Wholesale,East,No,Berlin,Germany,0,Offline,B2B,1
ORD-82972,2023-12-01,2023-12-03,2023-12-18,Global Tech Inc,"Shanghai, CN",WH-GAMMA,Electronics,PROD-607,17.0,190.38,3236.46,53.98,Sea,Delayed,15,UPI,Retail,East,No,Shanghai,CN,0,Online,B2C,0
ORD-14809,2023-07-24,2023-07-27,2023-08-06,APEX LOGISTICS,"London, UK",WH-ALPHA,Industrial Tools,PROD-936,38.0,347.35,13199.3,34.16,Rail,Delayed,10,Card,Retail,East,Yes,London,UK,1,Online,B2C,0
ORD-44116,2023-04-05,2023-04-07,2023-04-16,INDUSTRIAL SUPPLIES LTD,"New York, USA",WH-GAMMA,Furniture,PROD-790,75.0,264.53,19839.75,78.6,Air,On-Time,9,Card,Corporate,South,Yes,New York,USA,1,Online,B2B,1
ORD-30635,2022-10-05,2022-10-08,2022-10-15,Industrial Supplies Ltd,"London, UK",WH-GAMMA,Electronics,PROD-791,0.0,57.92,0.0,55.95,Air,On-Time,7,Card,Retail,North,Yes,London,UK,1,Online,B2C,0
ORD-20198,2022-11-17,2022-11-22,2022-11-26,Global Tech,"Shanghai, CN",WH-BETA,Electronics,PROD-690,32.0,378.41,12109.12,78.69,Road,Cancelled,4,Card,Retail,West,No,Shanghai,CN,0,Online,B2C,0
ORD-95175,2023-05-10,2023-05-13,2023-05-28,APEX LOGISTICS,"Paris, France",MAIN_HUB,Electronics,PROD-996,99.0,39.54,3914.46,33.8,Air,On-Time,15,Card,Corporate,West,No,Paris,France,0,Online,B2B,1
ORD-65534,2023-08-11,2023-08-12,2023-08-21,Global Tech,"Paris, France",WH-ALPHA,Electronics,PROD-812,16.0,310.82,4973.12,51.62,Road,Cancelled,9,UPI,Wholesale,East,No,Paris,France,0,Online,B2B,1
ORD-29369,2022-12-02,2022-12-04,2022-12-13,Global Tech,Mumbai,WH-ALPHA,Office Supplies,PROD-256,55.0,223.41,12287.55,73.71,Rail,Delayed,9,COD,Wholesale,North,No,Mumbai,India,0,Offline,B2B,1
ORD-54541,2022-02-08,2022-02-10,2022-02-11,abc corp,"Berlin, Germany",WH-ALPHA,Electronics,PROD-708,92.0,74.62,6865.040000000001,86.51,AIR  ,Cancelled,1,Card,Corporate,East,No,Berlin,Germany,0,Online,B2B,1
ORD-55158,2023-05-15,2023-05-16,2023-05-30,GLOBAL TECH,Mumbai,WH-BETA,Clothing,PROD-478,50.0,129.57,6478.5,7.66,AIR  ,Delayed,14,Card,Corporate,North,No,Mumbai,India,0,Online,B2B,1
ORD-13441,2022-09-21,2022-09-22,2022-10-10,INDUSTRIAL SUPPLIES LTD,"London, UK",WH-ALPHA,Industrial Tools,PROD-166,89.0,48.2,4289.8,20.11,Air,Delayed,18,COD,Wholesale,South,Yes,London,UK,1,Offline,B2B,1
ORD-55870,2022-09-04,2022-09-07,2022-09-16,ABC CORP,"Paris, France",MAIN_HUB,Electronics,PROD-317,7.0,497.75,3484.25,11.68,Road,Cancelled,9,Card,Corporate,West,No,Paris,France,0,Online,B2B,1
ORD-82070,2023-05-17,2023-05-22,2023-05-30,Global Tech,"Shanghai, CN",WH-GAMMA,Electronics,PROD-979,2.0,149.99,299.98,94.6,Road,On-Time,8,Card,Wholesale,East,No,Shanghai,CN,0,Online,B2B,1
ORD-95344,2022-07-09,2022-07-13,2022-07-29,ABC Corp Inc,"Shanghai, CN",WH-ALPHA,Clothing,PROD-288,82.0,130.63,10711.66,36.92,SEA  ,Cancelled,16,Card,Corporate,North,No,Shanghai,CN,0,Online,B2B,1
ORD-61505,2023-11-25,2023-11-27,2023-11-28,GLOBAL TECH,"Shanghai, CN",WH-ALPHA,Furniture,PROD-896,42.0,91.86,3858.12,82.6,Road,Delayed,1,Card,Corporate,East,No,Shanghai,CN,0,Online,B2B,1
ORD-51160,2023-10-10,2023-10-11,2023-10-30,GlobalTech,"Shanghai, CN",WH-ALPHA,Electronics,PROD-860,41.0,176.26,7226.66,27.42,RAIL  ,On-Time,19,Card,Corporate,South,Yes,Shanghai,CN,1,Online,B2B,1
ORD-74304,2022-02-01,2022-02-06,2022-02-08,GlobalTech,"Shanghai, CN",MAIN_HUB,Clothing,PROD-386,9.0,98.68,888.1200000000001,42.36,Rail,Delayed,2,Card,Corporate,West,No,Shanghai,CN,0,Online,B2B,1
ORD-72787,2023-09-21,2023-09-23,2023-10-02,Apex Logistics,"London, UK",WH-ALPHA,Office Supplies,PROD-505,50.0,443.21,22160.5,60.52,Road,Cancelled,9,Card,Wholesale,North,Yes,London,UK,1,Online,B2B,1
ORD-84946,2023-03-17,2023-03-22,2023-03-31,global tech,"Berlin, Germany",WH-GAMMA,Clothing,PROD-433,42.0,498.82,20950.44,62.41,Road,On-Time,9,Net Banking,Corporate,East,Yes,Berlin,Germany,1,Online,B2B,1
ORD-85066,2023-04-16,2023-04-21,2023-04-30,IndustrialSuppliesLtd,"Shanghai, CN",WH-GAMMA,Industrial Tools,PROD-177,70.0,272.75,19092.5,19.72,Sea,Cancelled,9,UPI,Wholesale,West,Yes,Shanghai,CN,1,Online,B2B,1
ORD-57127,2022-04-22,2022-04-26,2022-05-05,Industrial Supplies Ltd,"New York, USA",WH-GAMMA,Industrial Tools,PROD-659,28.0,373.15,10448.2,30.44,Rail,Cancelled,9,Net Banking,Retail,South,No,New York,USA,0,Online,B2C,0
ORD-42208,2023-06-27,2023-06-29,2023-07-05,Global Tech Inc,"Paris, France",WH-BETA,Industrial Tools,PROD-799,100.0,276.65,27665.0,88.81,Air,Cancelled,6,Card,Corporate,East,Yes,Paris,France,1,Online,B2B,1
ORD-29536,2022-06-18,2022-06-19,2022-07-07,INDUSTRIAL SUPPLIES LTD,Mumbai,WH-BETA,Clothing,PROD-478,71.0,92.99,6602.29,31.52,Sea,On-Time,18,COD,Wholesale,East,No,Mumbai,India,0,Offline,B2B,1
ORD-18285,2022-08-29,2022-09-02,2022-09-10,INDUSTRIAL SUPPLIES LTD,"Shanghai, CN",WH-GAMMA,Electronics,PROD-999,63.0,392.21,24709.23,46.56,Air,Cancelled,8,UPI,Retail,South,No,Shanghai,CN,0,Online,B2C,0
ORD-17292,2023-07-08,2023-07-10,2023-07-22,global tech,"Berlin, Germany",WH-GAMMA,Electronics,PROD-708,47.0,196.92,9255.24,56.28,Sea,Delayed,12,Net Banking,Corporate,East,Yes,Berlin,Germany,1,Online,B2B,1
ORD-91959,2022-03-03,2022-03-05,2022-03-17,Apex Logistics,"Paris, France",WH-GAMMA,Furniture,PROD-201,81.0,358.52,29040.12,49.54,Sea,Delayed,12,Card,Retail,S,Yes,Paris,France,1,Online,B2C,0
ORD-79822,2022-11-22,2022-11-24,2022-11-26,Global Tech Inc,Mumbai,WH-GAMMA,Office Supplies,PROD-361,23.0,385.2,8859.6,92.14,ROAD  ,Delayed,2,Card,Retail,South,No,Mumbai,India,0,Online,B2C,0
ORD-54313,2023-09-05,2023-09-10,2023-09-23,abc corp,"New York, USA",MAIN_HUB,Office Supplies,PROD-545,21.0,261.26,5486.46,89.99,Sea,On-Time,13,Card,Retail,East,No,New York,USA,0,Online,B2C,0
ORD-70513,2023-08-15,2023-08-17,2023-08-19,ABC CORP,"Shanghai, CN",WH-GAMMA,Clothing,PROD-216,47.0,415.85,19544.95,78.43,Road,Cancelled,2,Card,Corporate,South,Yes,Shanghai,CN,1,Online,B2B,1
ORD-29597,2023-03-24,2023-03-26,2023-04-04,Global Tech,"Berlin, Germany",WH-BETA,Industrial Tools,PROD-271,78.0,273.7,21348.6,51.54,AIR  ,Cancelled,9,COD,Wholesale,North,Yes,Berlin,Germany,1,Offline,B2B,1
ORD-52284,2022-05-10,2022-05-12,2022-05-23,INDUSTRIAL SUPPLIES LTD,"Paris, France",WH-BETA,Furniture,PROD-145,59.0,266.63,15731.17,72.3,Sea,Delayed,11,Net Banking,Retail,East,No,Paris,France,0,Online,B2C,0
ORD-39949,2023-03-30,2023-03-31,2023-04-16,INDUSTRIAL SUPPLIES LTD,"Paris, France",WH-BETA,Furniture,PROD-217,19.0,297.9,5660.099999999999,96.9,Air,Delayed,16,Net Banking,Wholesale,East,Yes,Paris,France,1,Online,B2B,1
ORD-48722,2022-09-22,2022-09-23,2022-10-05,Apex Logistics,"Berlin, Germany",WH-ALPHA,Industrial Tools,PROD-847,12.0,491.15,5893.799999999999,89.74,Road,Cancelled,12,Card,Retail,East,Yes,Berlin,Germany,1,Online,B2C,0
ORD-78662,2022-05-31,2022-06-04,2022-06-07,global tech,Mumbai,WH-GAMMA,Office Supplies,PROD-371,8.0,334.16,2673.28,65.05,Rail,Delayed,3,Card,Retail,North,Yes,Mumbai,India,1,Online,B2C,0
ORD-74382,2022-12-17,2022-12-22,2022-12-24,Apex Logistics Inc,Mumbai,WH-GAMMA,Furniture,PROD-141,12.0,427.5,5130.0,14.86,Rail,Delayed,2,Card,Wholesale,East,No,Mumbai,India,0,Online,B2B,1
ORD-69473,2023-01-02,2023-01-06,2023-01-11,Global Tech Inc,Mumbai,WH-GAMMA,Office Supplies,PROD-846,5.0,124.5,622.5,66.6,Road,Cancelled,5,Net Banking,Retail,West,Yes,Mumbai,India,1,Online,B2C,0
ORD-88504,2023-06-30,2023-07-05,2023-07-07,Apex Logistics,Mumbai,WH-BETA,Office Supplies,PROD-703,38.0,133.95,5090.099999999999,7.85,Sea,On-Time,2,Net Banking,Wholesale,North,No,Mumbai,India,0,Online,B2B,1
ORD-96662,2022-08-16,2022-08-18,2022-08-20,Apex Logistics,"Paris, France",WH-GAMMA,Electronics,PROD-618,58.0,228.18,13234.44,50.84,Air,Cancelled,2,Net Banking,Corporate,South,Yes,Paris,France,1,Online,B2B,1
ORD-65435,2022-08-27,2022-08-28,2022-09-06,ABC CORP,Mumbai,WH-ALPHA,Furniture,PROD-331,95.0,242.24,23012.8,11.24,RAIL  ,On-Time,9,Card,Corporate,East,No,Mumbai,India,0,Online,B2B,1
ORD-64459,2023-08-22,2023-08-23,2023-09-08,ABC Corp,"Paris, France",MAIN_HUB,Clothing,PROD-381,22.0,385.68,8484.960000000001,60.01,ROAD  ,Cancelled,16,UPI,Wholesale,East,No,Paris,France,0,Online,B2B,1
ORD-95649,2022-01-12,2022-01-14,2022-02-01,Industrial Supplies Ltd Inc,"New York, USA",MAIN_HUB,Furniture,PROD-118,91.0,415.23,37785.93,67.33,Rail,Delayed,18,Card,Wholesale,N,No,New York,USA,0,Online,B2B,1
ORD-61996,2023-06-11,2023-06-12,2023-06-21,ABC Corp,"Paris, France",WH-BETA,Furniture,PROD-105,98.0,388.43,38066.14,37.98,Sea,Delayed,9,Net Banking,Wholesale,South,No,Paris,France,0,Online,B2B,1
ORD-31802,2023-10-23,2023-10-25,2023-11-03,abc corp,Mumbai,WH-BETA,Clothing,PROD-560,73.0,498.75,36408.75,80.9,Road,Cancelled,9,COD,Retail,North,Yes,Mumbai,India,1,Offline,B2C,0
ORD-42990,2023-03-27,2023-03-30,2023-04-02,Global Tech Inc,"Berlin, Germany",WH-ALPHA,Clothing,PROD-941,56.0,463.54,25958.24,55.95,Air,Delayed,3,Net Banking,Wholesale,East,Yes,Berlin,Germany,1,Online,B2B,1
ORD-18564,2023-05-03,2023-05-05,2023-05-19,Apex Logistics,"Berlin, Germany",WH-BETA,Office Supplies,PROD-555,58.0,439.69,25502.02,92.72,Road,Cancelled,14,Card,Wholesale,East,No,Berlin,Germany,0,Online,B2B,1
ORD-93748,2022-10-30,2022-11-02,2022-11-06,abc corp,"London, UK",WH-ALPHA,Office Supplies,PROD-907,67.0,397.76,26649.92,67.31,Rail,Delayed,4,Net Banking,Corporate,East,Yes,London,UK,1,Online,B2B,1
ORD-84141,2022-04-09,2022-04-11,2022-04-17,Industrial Supplies Ltd Inc,"Paris, France",WH-GAMMA,Office Supplies,PROD-177,33.0,374.57,12360.81,80.94,Sea,Cancelled,6,Card,Corporate,North,Yes,Paris,France,1,Online,B2B,1
ORD-18855,2023-03-22,2023-03-24,2023-03-29,APEX LOGISTICS,"Shanghai, CN",MAIN_HUB,Electronics,PROD-920,1.0,462.76,462.76,66.35,Sea,Cancelled,5,UPI,Retail,East,No,Shanghai,CN,0,Online,B2C,0
ORD-83860,2023-10-10,2023-10-12,2023-10-26,ABCCorp,Mumbai,WH-GAMMA,Industrial Tools,PROD-803,2.0,34.65,69.3,78.82,Air,On-Time,14,UPI,Retail,South,Yes,Mumbai,India,1,Online,B2C,0
ORD-83060,2023-10-13,2023-10-18,2023-11-01,INDUSTRIAL SUPPLIES LTD,"Berlin, Germany",MAIN_HUB,Office Supplies,PROD-531,33.0,366.74,12102.42,51.01,Road,On-Time,14,Card,Corporate,North,Yes,Berlin,Germany,1,Online,B2B,1
ORD-28724,2022-08-11,2022-08-13,2022-08-21,Apex Logistics Inc,"London, UK",WH-ALPHA,Industrial Tools,PROD-746,63.0,196.02,12349.26,10.82,Rail,Delayed,8,Net Banking,Retail,N,No,London,UK,0,Online,B2C,0
ORD-94500,2022-06-18,2022-06-23,2022-07-04,APEX LOGISTICS,"Shanghai, CN",WH-GAMMA,Clothing,PROD-161,52.0,404.31,21024.12,46.75,Rail,Delayed,11,UPI,Retail,West,Yes,Shanghai,CN,1,Online,B2C,0
ORD-27555,2022-12-20,2022-12-21,2022-12-30,ABCCorp,"Berlin, Germany",MAIN_HUB,Industrial Tools,PROD-202,15.0,491.08,7366.2,20.47,Air,Cancelled,9,COD,Retail,N,No,Berlin,Germany,0,Offline,B2C,0
ORD-58351,2023-02-19,2023-02-21,2023-03-01,ApexLogistics,"Berlin, Germany",WH-ALPHA,Industrial Tools,PROD-131,37.0,160.12,5924.4400000000005,52.74,Rail,Delayed,8,Card,Retail,West,No,Berlin,Germany,0,Online,B2C,0
ORD-61049,2023-08-06,2023-08-08,2023-08-10,Global Tech,"New York, USA",WH-ALPHA,Clothing,PROD-675,26.0,261.18,6790.68,51.62,Road,Cancelled,2,Net Banking,Retail,East,Yes,New York,USA,1,Online,B2C,0
ORD-76543,2022-01-01,2022-01-03,2022-01-16,GlobalTech,"New York, USA",MAIN_HUB,Clothing,PROD-842,72.0,293.33,21119.76,54.41,Air,Delayed,13,Card,Wholesale,East,No,New York,USA,0,Online,B2B,1
ORD-16057,2022-06-22,2022-06-26,2022-07-09,Apex Logistics,"Shanghai, CN",WH-BETA,Furniture,PROD-923,26.0,389.88,10136.88,22.47,Road,On-Time,13,Card,Retail,West,No,Shanghai,CN,0,Online,B2C,0
ORD-46528,2022-10-30,2022-11-01,2022-11-10,INDUSTRIAL SUPPLIES LTD,"Berlin, Germany",MAIN_HUB,Office Supplies,PROD-850,6.0,341.32,2047.92,17.21,Road,Delayed,9,Card,Wholesale,South,Yes,Berlin,Germany,1,Online,B2B,1
ORD-62640,2023-09-22,2023-09-24,2023-10-06,Industrial Supplies Ltd Inc,"Paris, France",WH-ALPHA,Clothing,PROD-325,26.0,395.71,10288.46,89.49,Road,On-Time,12,Net Banking,Corporate,South,Yes,Paris,France,1,Online,B2B,1
ORD-71261,2022-11-25,2022-11-28,2022-12-13,Apex Logistics,"Berlin, Germany",WH-ALPHA,Office Supplies,PROD-894,75.0,231.12,17334.0,93.71,Road,Cancelled,15,UPI,Retail,West,No,Berlin,Germany,0,Online,B2C,0
ORD-83044,2022-02-28,2022-03-02,2022-03-11,global tech,"London, UK",WH-BETA,Furniture,PROD-212,17.0,14.36,244.12,53.23,Rail,On-Time,9,UPI,Corporate,South,No,London,UK,0,Online,B2B,1
ORD-36143,2022-06-01,2022-06-03,2022-06-07,IndustrialSuppliesLtd,"Berlin, Germany",MAIN_HUB,Office Supplies,PROD-974,81.0,241.17,19534.77,40.12,Air,Cancelled,4,UPI,Corporate,South,No,Berlin,Germany,0,Online,B2B,1
ORD-38255,2022-12-26,2022-12-28,2023-01-04,ABC Corp,Mumbai,WH-GAMMA,Office Supplies,PROD-551,22.0,371.35,8169.700000000001,73.89,Air,Delayed,7,COD,Wholesale,South,No,Mumbai,India,0,Offline,B2B,1
ORD-62802,2022-10-18,2022-10-20,2022-11-03,Apex Logistics Inc,"Paris, France",WH-ALPHA,Electronics,PROD-924,13.0,299.57,3894.41,15.29,Rail,On-Time,14,Card,Corporate,South,Yes,Paris,France,1,Online,B2B,1
ORD-49857,2022-01-06,2022-01-07,2022-01-16,Apex Logistics,"New York, USA",WH-ALPHA,Clothing,PROD-347,57.0,156.11,8898.27,77.93,Rail,Cancelled,9,COD,Retail,North,No,New York,USA,0,Offline,B2C,0
ORD-98276,2023-07-15,2023-07-17,2023-07-25,GLOBAL TECH,"Shanghai, CN",WH-ALPHA,Industrial Tools,PROD-416,46.0,132.33,6087.18,98.76,Air,Delayed,8,UPI,Wholesale,East,No,Shanghai,CN,0,Online,B2B,1
ORD-55082,2022-06-09,2022-06-11,2022-06-27,apex logistics,"Berlin, Germany",MAIN_HUB,Furniture,PROD-952,35.0,107.13,3749.55,40.47,Air,Cancelled,16,COD,Corporate,West,Yes,Berlin,Germany,1,Offline,B2B,1
ORD-31842,2023-08-08,2023-08-13,2023-08-19,ApexLogistics,"New York, USA",WH-BETA,Electronics,PROD-721,28.0,79.61,2229.08,64.78,ROAD  ,On-Time,6,Net Banking,Retail,South,Yes,New York,USA,1,Online,B2C,0
ORD-43408,2022-04-07,2022-04-09,2022-04-13,Apex Logistics Inc,"New York, USA",WH-ALPHA,Furniture,PROD-843,8.0,106.49,851.92,5.57,Air,On-Time,4,UPI,Wholesale,South,No,New York,USA,0,Online,B2B,1
ORD-59834,2023-05-23,2023-05-26,2023-06-12,APEX LOGISTICS,"Berlin, Germany",MAIN_HUB,Clothing,PROD-678,13.0,315.05,4095.65,65.48,Road,Cancelled,17,Net Banking,Corporate,East,No,Berlin,Germany,0,Online,B2B,1
ORD-42018,2022-04-21,2022-04-23,2022-05-07,Global Tech,"London, UK",WH-BETA,Clothing,PROD-540,47.0,472.73,22218.31,56.3,Air,Delayed,14,Card,Corporate,East,No,London,UK,0,Online,B2B,1
ORD-89310,2023-03-22,2023-03-24,2023-04-01,GlobalTech,"New York, USA",WH-BETA,Furniture,PROD-307,55.0,193.32,10632.6,11.58,Rail,Cancelled,8,Net Banking,Wholesale,West,Yes,New York,USA,1,Online,B2B,1
ORD-48248,2023-07-08,2023-07-10,2023-07-19,GLOBAL TECH,Mumbai,WH-ALPHA,Clothing,PROD-279,35.0,200.27,7009.450000000001,59.12,Road,Delayed,9,UPI,Wholesale,South,Yes,Mumbai,India,1,Online,B2B,1
ORD-39430,2023-08-10,2023-08-13,2023-08-15,ABC CORP,"Berlin, Germany",WH-GAMMA,Industrial Tools,PROD-197,2.0,447.15,894.3,43.15,Rail,Delayed,2,COD,Wholesale,South,No,Berlin,Germany,0,Offline,B2B,1
ORD-64008,2022-04-03,2022-04-06,2022-04-18,industrial supplies ltd,"Berlin, Germany",WH-BETA,Office Supplies,PROD-468,23.0,408.61,9398.03,73.22,Road,Cancelled,12,UPI,Retail,East,No,Berlin,Germany,0,Online,B2C,0
ORD-17019,2023-06-05,2023-06-09,2023-06-18,GlobalTech,"Berlin, Germany",MAIN_HUB,Electronics,PROD-326,71.0,83.25,5910.75,77.65,Rail,On-Time,9,UPI,Wholesale,East,Yes,Berlin,Germany,1,Online,B2B,1
ORD-14117,2022-03-01,2022-03-06,2022-03-16,Global Tech Inc,Mumbai,MAIN_HUB,Electronics,PROD-766,67.0,415.43,27833.81,11.29,AIR  ,Delayed,10,Card,Corporate,W,No,Mumbai,India,0,Online,B2B,1
ORD-67807,2022-10-15,2022-10-17,2022-10-25,GlobalTech,"New York, USA",WH-BETA,Industrial Tools,PROD-879,80.0,121.39,9711.2,59.09,Sea,On-Time,8,Card,Wholesale,North,No,New York,USA,0,Online,B2B,1
ORD-36188,2022-11-02,2022-11-07,2022-11-08,Global Tech Inc,"London, UK",WH-BETA,Electronics,PROD-346,77.0,211.1,16254.7,71.79,Road,On-Time,1,Net Banking,Corporate,North,Yes,London,UK,1,Online,B2B,1
ORD-15220,2022-07-11,2022-07-13,2022-07-16,Apex Logistics,Mumbai,WH-ALPHA,Office Supplies,PROD-970,63.0,196.48,12378.24,51.62,Road,Cancelled,3,UPI,Corporate,East,No,Mumbai,India,0,Online,B2B,1
ORD-88135,2022-01-06,2022-01-10,2022-01-21,industrial supplies ltd,"Paris, France",WH-BETA,Clothing,PROD-731,88.0,92.85,8170.799999999999,64.4,Air,Delayed,11,Card,Wholesale,West,No,Paris,France,0,Online,B2B,1
ORD-38903,2023-03-14,2023-03-15,2023-03-29,GlobalTech,Mumbai,WH-GAMMA,Industrial Tools,PROD-905,92.0,36.69,3375.48,51.87,Sea,Delayed,14,Card,Retail,West,No,Mumbai,India,0,Online,B2C,0
ORD-64568,2022-09-26,2022-09-28,2022-10-07,ABC Corp Inc,"Berlin, Germany",WH-ALPHA,Office Supplies,PROD-575,42.0,115.27,4841.34,35.97,Rail,On-Time,9,UPI,Corporate,West,No,Berlin,Germany,0,Online,B2B,1
ORD-51588,2022-12-17,2022-12-19,2022-12-21,Industrial Supplies Ltd Inc,"London, UK",WH-GAMMA,Electronics,PROD-984,24.0,221.55,5317.200000000001,84.2,Rail,On-Time,2,COD,Corporate,West,Yes,London,UK,1,Offline,B2B,1
ORD-51709,2022-02-15,2022-02-19,2022-03-01,Apex Logistics,"New York, USA",WH-BETA,Office Supplies,PROD-428,17.0,269.16,4575.72,78.52,SEA  ,Delayed,10,Net Banking,Retail,South,No,New York,USA,0,Online,B2C,0
ORD-18357,2023-07-18,2023-07-20,2023-07-23,Apex Logistics Inc,"Shanghai, CN",WH-ALPHA,Furniture,PROD-306,11.0,267.95,2947.45,57.36,Road,On-Time,3,Card,Wholesale,South,No,Shanghai,CN,0,Online,B2B,1
